service_id,edge_id,plan_cpu,plan_mem,plan_disk,submit_time,duration,sla
3238,911,8,0.084818678,0.056808536,5614,266.2528736,
3239,865,4,0.042409339,0.034085122,5623,3,
3240,813,16,0.318070044,0.113617073,5623,1.6,
3241,175,8,0.084818678,0.113617073,5623,3,
3242,711,8,0.084818678,0.068170244,5623,2,
3243,339,8,0.084818678,0.056808536,5623,3,
3244,1112,4,0.042409339,0.034085122,5623,4,
3245,1146,4,0.042409339,0.034085122,5632,21.23090278,
3246,589,8,0.169637357,0.056808536,5632,31.05699482,
3247,238,4,0.042409339,0.034085122,5635,2,
3248,639,8,0.084818678,0.056808536,5635,2,
3249,894,4,0.042409339,0.034085122,5635,53,
3250,213,8,0.169637357,0.056808536,5635,68,
3251,640,8,0.084818678,0.085212805,5635,4.058823529,
3252,1021,4,0.042409339,0.034085122,5635,2,
3253,257,4,0.042409339,0.034085122,5635,2.2,
3254,578,8,0.169637357,0.056808536,5635,2,
3255,964,4,0.042409339,0.034085122,5635,2.6,
3256,825,8,0.169637357,0.056808536,5635,2,
3257,946,4,0.042409339,0.034085122,5635,5,
3258,741,8,0.084818678,0.056808536,5635,3,
3259,1011,8,0.169637357,0.056808536,5635,3,
3260,556,4,0.042409339,0.034085122,5635,3,
3261,355,4,0.042409339,0.034085122,5635,56,
3262,772,4,0.042409339,0.034085122,5635,30,
3263,218,8,0.084818678,0.056808536,5638,63.38461538,
3264,409,8,0.169637357,0.056808536,5639,8,
3265,802,4,0.042409339,0.034085122,5639,1,
3266,364,4,0.053011674,0.034085122,5639,3.2,
3267,728,4,0.042409339,0.034085122,5639,1,
3268,301,16,0.169637357,0.113617073,5639,4,
3269,79,16,0.318070044,0.113617073,5639,5,
3270,875,4,0.042409339,0.034085122,5639,8,
3271,684,4,0.042409339,0.034085122,5639,8,
3272,773,8,0.169637357,0.056808536,5639,8,
3273,1190,4,0.042409339,0.034085122,5639,1,
3274,705,4,0.042409339,0.034085122,5639,5,
3275,940,4,0.042409339,0.034085122,5639,8,
3276,1093,4,0.042409339,0.034085122,5645,4,
3277,592,4,0.042409339,0.034085122,5645,4,
3278,1068,8,0.084818678,0.056808536,5645,3,
3279,923,4,0.042409339,0.034085122,5645,4,
3280,316,4,0.042409339,0.034085122,5645,4,
3281,77,4,0.042409339,0.034085122,5645,5,
3282,1262,4,0.042409339,0.034085122,5645,3,
3283,1048,8,0.127228017,0.085212805,5645,4,
3284,379,4,0.042409339,0.034085122,5645,5,
3285,1186,8,0.169637357,0.056808536,5647,286.4202899,
3286,774,4,0.042409339,0.034085122,5647,275.0909091,
3287,1052,4,0.042409339,0.034085122,5647,14,
3288,1222,8,0.084818678,0.056808536,5647,180.5,
3289,875,4,0.042409339,0.034085122,5647,18.75,
3290,340,8,0.084818678,0.056808536,5647,189.775,
3291,748,4,0.042409339,0.034085122,5647,75.36363636,
3292,799,4,0.042409339,0.034085122,5647,15,
3293,386,4,0.042409339,0.034085122,5647,193.5454545,
3294,1068,8,0.084818678,0.056808536,5647,280.6666667,
3295,859,4,0.042409339,0.034085122,5648,65.015625,
3296,709,4,0.042409339,0.034085122,5648,4,
3297,869,4,0.042409339,0.034085122,5648,31.53424658,
3298,823,8,0.084818678,0.056808536,5648,4,
3299,1079,8,0.084818678,0.056808536,5648,4,
3300,49,8,0.084818678,0.085212805,5650,68.33333333,
3301,186,4,0.042409339,0.034085122,5650,97.33333333,
3302,1121,4,0.042409339,0.034085122,5650,28.71428571,
3303,702,8,0.084818678,0.056808536,5650,43,
3304,958,8,0.084818678,0.056808536,5650,56,
3305,245,4,0.042409339,0.034085122,5650,139,
3306,86,4,0.042409339,0.034085122,5650,156,
3307,1157,8,0.084818678,0.056808536,5653,62,
3308,1305,8,0.084818678,0.056808536,5653,63.17391304,
3309,1093,4,0.042409339,0.034085122,5653,16,
3310,78,4,0.042409339,0.034085122,5653,45.88888889,
3311,68,4,0.042409339,0.034085122,5653,13.66666667,
3312,768,4,0.042409339,0.034085122,5653,59,
3313,413,4,0.042409339,0.034085122,5653,60.4,
3314,951,4,0.042409339,0.034085122,5653,16,
3315,1302,8,0.084818678,0.085212805,5663,23.23790323,
3316,970,8,0.084818678,0.056808536,5663,60.18614719,
3317,580,4,0.042409339,0.034085122,5663,69,
3318,33,8,0.084818678,0.056808536,5672,7,
3319,1241,8,0.084818678,0.056808536,5672,8.204081633,
3320,626,4,0.042409339,0.034085122,5672,33.86597938,
3321,1313,4,0.042409339,0.034085122,5672,6,
3322,595,8,0.084818678,0.056808536,5672,4.888888889,
3323,891,8,0.084818678,0.085212805,5672,5,
3324,759,4,0.042409339,0.034085122,5672,6,
3325,796,4,0.042409339,0.034085122,5672,35.7704918,
3326,818,4,0.042409339,0.034085122,5672,8.054054054,
3327,869,4,0.042409339,0.034085122,5672,7,
3328,1235,8,0.084818678,0.056808536,5672,31.6,
3329,347,4,0.042409339,0.034085122,5672,2,
3330,1135,4,0.042409339,0.034085122,5672,3,
3331,91,8,0.169637357,0.056808536,5672,2,
3332,1122,8,0.084818678,0.085212805,5672,2,
3333,692,8,0.084818678,0.056808536,5672,3,
3334,1121,4,0.042409339,0.034085122,5672,3.333333333,
3335,733,8,0.084818678,0.056808536,5672,5.571428571,
3336,610,8,0.084818678,0.056808536,5672,4,
3337,968,4,0.042409339,0.034085122,5672,4,
3338,375,4,0.042409339,0.034085122,5672,2,
3339,100,4,0.042409339,0.034085122,5672,5,
3340,321,4,0.042409339,0.034085122,5672,6,
3341,645,4,0.042409339,0.034085122,5676,4,
3342,166,4,0.042409339,0.034085122,5676,2.5,
3343,812,4,0.042409339,0.034085122,5676,3,
3344,646,8,0.084818678,0.056808536,5676,3,
3345,239,8,0.084818678,0.068170244,5676,3,
3346,1114,4,0.042409339,0.034085122,5676,4,
3347,744,4,0.042409339,0.034085122,5676,3,
3348,1032,8,0.084818678,0.056808536,5676,3,
3349,1264,4,0.042409339,0.034085122,5676,4,
3350,278,8,0.084818678,0.056808536,5686,20.22222222,
3351,904,4,0.042409339,0.034085122,5686,22.81818182,
3352,292,8,0.084818678,0.068170244,5686,16.57142857,
3353,1038,8,0.084818678,0.056808536,5686,16.66666667,
3354,607,4,0.042409339,0.034085122,5686,20.66666667,
3355,44,8,0.084818678,0.056808536,5686,22,
3356,349,16,0.169637357,0.113617073,5686,24,
3357,1046,8,0.084818678,0.068170244,5699,141.6326531,
3358,868,4,0.042409339,0.034085122,5699,2,
3359,200,4,0.042409339,0.034085122,5699,162,
3360,1170,4,0.042409339,0.034085122,5701,94.93103448,
3361,1166,4,0.042409339,0.034085122,5701,26.32664756,
3362,558,4,0.042409339,0.034085122,5701,45.14285714,
3363,668,8,0.169637357,0.056808536,5701,80,
3364,687,8,0.084818678,0.056808536,5701,108,
3365,944,4,0.042409339,0.034085122,5737,23.20833333,
3366,189,4,0.042409339,0.034085122,5737,27.68918919,
3367,212,8,0.084818678,0.068170244,5764,2.634615385,
3368,223,8,0.169637357,0.056808536,5764,4.188679245,
3369,1092,4,0.042409339,0.034085122,5795,9.5,
3370,1003,8,0.084818678,0.056808536,5795,15,
3371,860,4,0.042409339,0.034085122,5821,9,
3372,660,8,0.084818678,0.085212805,5821,1,
3373,932,4,0.042409339,0.034085122,5821,8.6,
3374,410,4,0.042409339,0.034085122,5821,1,
3375,361,4,0.042409339,0.034085122,5855,225.6199377,
3376,901,4,0.042409339,0.034085122,5855,381.4245014,
3377,312,4,0.042409339,0.034085122,5855,22.5952381,
3378,754,8,0.084818678,0.085212805,5855,158.2,
3379,38,8,0.169637357,0.056808536,5855,45.48,
3380,17,8,0.084818678,0.056808536,5863,73.12,
3381,365,4,0.042409339,0.034085122,5863,150,
3382,928,4,0.042409339,0.034085122,5863,158,
3383,686,4,0.042409339,0.034085122,5886,15,
3384,102,8,0.084818678,0.085212805,5886,13,
3384,102,8,0.999963357,0.085212805,5886,3,
3385,355,8,0.084818678,0.056808536,5886,14,
3386,1140,4,0.042409339,0.034085122,5886,3,
3387,894,8,0.084818678,0.068170244,5951,78.28571429,
3388,339,4,0.042409339,0.034085122,5951,105.1886792,
3389,684,8,0.084818678,0.056808536,5951,124,
3390,1293,4,0.042409339,0.034085122,5951,78.85714286,
3391,903,8,0.084818678,0.068170244,5951,100.1320755,
3392,293,4,0.042409339,0.034085122,5951,109,
3393,266,8,0.169637357,0.056808536,5954,74.38095238,
3394,955,8,0.084818678,0.056808536,5954,98.75471698,
3395,1271,4,0.042409339,0.034085122,5954,107,
3396,954,4,0.042409339,0.034085122,5956,77.19047619,
3397,604,4,0.042409339,0.034085122,5956,113.7924528,
3398,107,8,0.169637357,0.056808536,5956,123,
3399,283,4,0.042409339,0.034085122,5956,76.52380952,
3400,112,8,0.169637357,0.056808536,5956,99.0754717,
3401,72,4,0.042409339,0.034085122,5956,106,
3402,807,8,0.084818678,0.056808536,5957,76.80952381,
3404,567,4,0.042409339,0.034085122,5957,103.245283,
3405,153,4,0.042409339,0.034085122,5957,110,
3406,764,4,0.042409339,0.034085122,5958,76.52380952,
3407,1017,8,0.084818678,0.056808536,5958,106.0377358,
3408,947,4,0.042409339,0.034085122,5958,131,
3409,835,8,0.084818678,0.113617073,5961,45.975,
3410,1240,4,0.042409339,0.034085122,5961,228.909589,
3411,179,4,0.042409339,0.034085122,5987,174.6688453,
3412,1209,4,0.042409339,0.034085122,5987,3,
3413,291,8,0.084818678,0.085212805,5987,49.4301676,
3414,638,4,0.042409339,0.034085122,5988,18,
3415,347,8,0.169637357,0.056808536,5988,29.01104972,
3416,774,8,0.084818678,0.068170244,5988,57.99470899,
3417,1128,16,0.169637357,0.113617073,5988,12,
3418,1156,8,0.084818678,0.056808536,5988,25.83333333,
3419,1210,4,0.042409339,0.034085122,5988,1,
3420,652,8,0.084818678,0.085212805,5988,17,
3421,880,4,0.042409339,0.034085122,5988,4,
3422,1018,8,0.084818678,0.056808536,5988,13.5,
3423,1235,4,0.042409339,0.034085122,5988,6.6,
3424,1138,4,0.042409339,0.034085122,5988,42,
3425,1282,8,0.169637357,0.056808536,5988,3,
3426,1085,8,0.084818678,0.056808536,5988,11,
3427,642,8,0.084818678,0.085212805,5988,4,
3428,1172,4,0.042409339,0.034085122,5988,7.867088608,
3429,1218,4,0.042409339,0.034085122,5988,28.71428571,
3430,691,8,0.169637357,0.056808536,5988,4,
3431,1163,8,0.084818678,0.085212805,5988,18.33333333,
3432,692,4,0.053011674,0.034085122,5988,15.33333333,
3433,817,4,0.042409339,0.034085122,5988,59.74074074,
3434,636,8,0.084818678,0.056808536,5988,58,
3435,240,4,0.042409339,0.034085122,5988,11,
3436,1286,4,0.042409339,0.034085122,5988,14,
3437,157,4,0.042409339,0.034085122,5988,35.79310345,
3438,872,4,0.042409339,0.034085122,5988,66.68571429,
3439,1312,4,0.042409339,0.034085122,5988,79,
3440,760,8,0.084818678,0.085212805,5991,36.44827586,
3441,978,4,0.042409339,0.034085122,5991,78.71428571,
3442,261,4,0.042409339,0.034085122,5991,86,
3443,197,4,0.042409339,0.034085122,5993,36.27586207,
3444,620,16,0.318070044,0.113617073,5993,66.82857143,
3445,16,8,0.084818678,0.056808536,5993,79,
3446,911,8,0.169637357,0.056808536,6003,101.4615385,
3447,1244,8,0.084818678,0.056808536,6003,44.06666667,
3448,816,4,0.042409339,0.034085122,6003,23.21428571,
3449,679,4,0.042409339,0.034085122,6003,56.44444444,
3450,1200,4,0.042409339,0.034085122,6003,234.6666667,
3451,1248,4,0.053011674,0.034085122,6004,39.46666667,
3452,56,8,0.127228017,0.085212805,6004,42,
3453,786,8,0.084818678,0.068170244,6004,43,
3454,152,8,0.084818678,0.056808536,6004,43,
3455,84,4,0.042409339,0.034085122,6004,43,
3456,1293,8,0.084818678,0.056808536,6004,51,
3457,765,8,0.084818678,0.068170244,6004,51,
3458,272,4,0.042409339,0.034085122,6004,44,
3459,87,4,0.042409339,0.034085122,6004,44,
3460,338,8,0.169637357,0.056808536,6004,44,
3461,957,4,0.042409339,0.034085122,6004,44,
3462,398,4,0.042409339,0.034085122,6004,44,
3463,202,8,0.169637357,0.056808536,6004,44,
3464,655,8,0.169637357,0.056808536,6004,44,
3465,410,4,0.042409339,0.034085122,6004,44,
3466,937,4,0.042409339,0.034085122,6004,44,
3467,304,8,0.169637357,0.056808536,6004,44,
3468,354,4,0.042409339,0.034085122,6004,44,
3469,1270,8,0.084818678,0.056808536,6004,44,
3470,823,4,0.053011674,0.034085122,6004,44,
3471,1067,8,0.084818678,0.056808536,6004,44,
3472,1265,4,0.042409339,0.034085122,6034,288.1094225,
3473,1114,8,0.084818678,0.056808536,6034,175.1875,
3474,728,8,0.084818678,0.056808536,6034,12.45,
3475,725,4,0.042409339,0.034085122,6034,46.66666667,
3476,704,4,0.042409339,0.034085122,6034,47,
3477,824,8,0.084818678,0.056808536,6034,49.2020202,
3478,715,4,0.042409339,0.034085122,6054,3,
3479,1293,4,0.042409339,0.034085122,6054,41.82122905,
3480,109,4,0.042409339,0.034085122,6054,59.76923077,
3481,173,16,0.169637357,0.113617073,6054,74.46153846,
3482,110,16,0.318070044,0.113617073,6054,91.46666667,
3483,572,4,0.042409339,0.034085122,6054,136.9333333,
3484,1071,4,0.042409339,0.034085122,6054,162.4893617,
3485,22,8,0.084818678,0.085212805,6054,42.58333333,
3486,213,8,0.084818678,0.068170244,6054,6,
3487,396,4,0.042409339,0.034085122,6054,30.75,
3488,1013,8,0.169637357,0.056808536,6054,5,
3489,1011,8,0.084818678,0.056808536,6054,7,
3490,1023,4,0.042409339,0.034085122,6054,5,
3491,1302,4,0.042409339,0.034085122,6054,36,
3492,284,4,0.042409339,0.034085122,6054,1,
3493,1189,8,0.084818678,0.056808536,6054,3,
3494,925,4,0.042409339,0.034085122,6054,16,
3495,47,4,0.042409339,0.034085122,6054,16,
3496,400,4,0.042409339,0.045446829,6054,27.78350515,
3497,708,4,0.042409339,0.034085122,6054,5,
3498,960,4,0.042409339,0.034085122,6054,2,
3499,723,4,0.042409339,0.034085122,6054,2,
3500,282,8,0.084818678,0.056808536,6054,2,
3501,624,4,0.042409339,0.034085122,6054,2,
3502,814,4,0.042409339,0.034085122,6054,9,
3503,1264,8,0.084818678,0.085212805,6054,23.5,
3504,9,4,0.042409339,0.034085122,6054,25,
3505,1059,8,0.084818678,0.056808536,6054,6,
3506,1135,4,0.042409339,0.034085122,6054,37.33333333,
3507,1178,4,0.042409339,0.034085122,6054,5,
3508,411,4,0.042409339,0.034085122,6054,8,
3509,946,4,0.042409339,0.034085122,6054,5,
3510,682,4,0.042409339,0.034085122,6054,3,
3511,928,4,0.042409339,0.034085122,6054,4,
3512,1072,4,0.042409339,0.034085122,6054,65.90502793,
3513,1173,4,0.042409339,0.034085122,6054,83.07692308,
3514,301,8,0.084818678,0.085212805,6054,100,
3515,337,4,0.042409339,0.034085122,6054,121.6,
3516,389,8,0.084818678,0.056808536,6054,166.4,
3517,567,16,0.318070044,0.113617073,6054,191.5306122,
3518,659,8,0.084818678,0.085212805,6054,50.4,
3519,1061,16,0.318070044,0.113617073,6054,6,
3520,1026,8,0.084818678,0.085212805,6054,30.75,
3521,1165,8,0.169637357,0.056808536,6054,5,
3522,874,8,0.084818678,0.056808536,6054,8,
3523,403,4,0.042409339,0.034085122,6054,5,
3524,896,4,0.042409339,0.034085122,6054,36,
3525,1033,8,0.084818678,0.056808536,6054,1,
3526,119,8,0.084818678,0.045446829,6054,4,
3527,919,4,0.042409339,0.034085122,6054,17,
3528,1002,4,0.042409339,0.034085122,6054,26.4,
3529,334,4,0.042409339,0.034085122,6054,28.13402062,
3530,776,8,0.084818678,0.056808536,6054,5,
3531,260,4,0.042409339,0.034085122,6054,2,
3532,200,8,0.084818678,0.056808536,6054,2,
3533,163,8,0.084818678,0.056808536,6054,1,
3534,205,8,0.084818678,0.068170244,6054,3,
3535,1196,4,0.042409339,0.034085122,6054,2,
3536,245,4,0.042409339,0.034085122,6054,22.5,
3537,1164,4,0.042409339,0.034085122,6054,23,
3538,581,4,0.042409339,0.034085122,6054,7,
3539,742,4,0.042409339,0.034085122,6054,38.66666667,
3540,83,4,0.042409339,0.034085122,6054,5,
3541,242,4,0.042409339,0.034085122,6054,8,
3542,636,8,0.084818678,0.068170244,6054,6,
3543,959,8,0.084818678,0.056808536,6054,4,
3544,880,4,0.042409339,0.034085122,6055,101.3352657,
3545,1209,8,0.084818678,0.056808536,6055,491.7309469,
3546,939,4,0.042409339,0.034085122,6069,142.2522523,
3547,253,4,0.042409339,0.034085122,6069,126,
3548,1118,8,0.084818678,0.056808536,6069,44.28571429,
3549,71,4,0.042409339,0.034085122,6081,10.80941176,
3550,729,16,0.169637357,0.113617073,6081,48.28571429,
3551,1197,8,0.084818678,0.113617073,6090,127,
3552,942,4,0.042409339,0.034085122,6090,127,
3553,5,16,0.169637357,0.113617073,6090,127,
3554,972,8,0.084818678,0.068170244,6090,2,
3555,868,8,0.084818678,0.068170244,6090,9,
3556,727,4,0.042409339,0.034085122,6090,58.66666667,
3557,838,8,0.084818678,0.056808536,6090,24.02515723,
3558,287,4,0.042409339,0.034085122,6095,159.7022901,
3559,1265,8,0.084818678,0.056808536,6095,84.5,
3560,53,8,0.084818678,0.085212805,6095,127.8,
3561,235,8,0.084818678,0.056808536,6095,48.57142857,
3562,714,4,0.042409339,0.034085122,6111,27.79710145,
3563,724,8,0.084818678,0.085212805,6131,154.6666667,
3564,963,8,0.169637357,0.056808536,6131,189,
3565,563,4,0.042409339,0.034085122,6131,172,
3566,746,8,0.084818678,0.056808536,6131,205,
3567,867,4,0.042409339,0.034085122,6131,15,
3568,1130,4,0.042409339,0.034085122,6131,3,
3569,701,8,0.084818678,0.056808536,6131,1,
